algorithm,evaluations_per_dimension,fraction_problem_seed_pairs_solved,target_residual,problem_seed_pairs
Latin Hypercube Sampling,1.7218791497234711,0.010666666666666666,0.001,1500
Latin Hypercube Sampling,1.7687941380766001,0.010666666666666666,0.001,1500
Latin Hypercube Sampling,1.816987390431316,0.011333333333333334,0.001,1500
Latin Hypercube Sampling,1.8664937348652777,0.011333333333333334,0.001,1500
Latin Hypercube Sampling,1.9173489483954813,0.011333333333333334,0.001,1500
Latin Hypercube Sampling,1.969589782833429,0.011333333333333334,0.001,1500
Latin Hypercube Sampling,2.0232539913447596,0.013333333333333334,0.001,1500
Latin Hypercube Sampling,2.07838035573253,0.013333333333333334,0.001,1500
Latin Hypercube Sampling,2.1350087144638747,0.013333333333333334,0.001,1500
Latin Hypercube Sampling,2.1931799914602816,0.013333333333333334,0.001,1500
Latin Hypercube Sampling,2.252936225672305,0.013333333333333334,0.001,1500
Latin Hypercube Sampling,2.314320601460079,0.013333333333333334,0.001,1500
Latin Hypercube Sampling,2.377377479801595,0.013333333333333334,0.001,1500
Latin Hypercube Sampling,2.442152430351287,0.013333333333333334,0.001,1500
Latin Hypercube Sampling,2.508692264372099,0.014666666666666666,0.001,1500
Latin Hypercube Sampling,2.577045068564834,0.014666666666666666,0.001,1500
Latin Hypercube Sampling,2.6472602398192295,0.014666666666666666,0.001,1500
Latin Hypercube Sampling,2.719388520911876,0.014666666666666666,0.001,1500
Latin Hypercube Sampling,2.7934820371767675,0.014666666666666666,0.001,1500
Latin Hypercube Sampling,2.8695943341750034,0.014666666666666666,0.001,1500
Latin Hypercube Sampling,2.947780416390847,0.014666666666666666,0.001,1500
Latin Hypercube Sampling,3.028096786982109,0.016,0.001,1500
Latin Hypercube Sampling,3.1106014886135958,0.016666666666666666,0.001,1500
Latin Hypercube Sampling,3.1953541454031082,0.016666666666666666,0.001,1500
Latin Hypercube Sampling,3.2824160060103327,0.016666666666666666,0.001,1500
Latin Hypercube Sampling,3.37184998789973,0.016666666666666666,0.001,1500
Latin Hypercube Sampling,3.463720722809446,0.016666666666666666,0.001,1500
Latin Hypercube Sampling,3.558094603459081,0.018666666666666668,0.001,1500
Latin Hypercube Sampling,3.6550398315300656,0.018666666666666668,0.001,1500
Latin Hypercube Sampling,3.7546264669533427,0.018666666666666668,0.001,1500
Latin Hypercube Sampling,3.8569264785399606,0.018666666666666668,0.001,1500
Latin Hypercube Sampling,3.9620137959911523,0.018666666666666668,0.001,1500
Latin Hypercube Sampling,4.069964363325515,0.019333333333333334,0.001,1500
Latin Hypercube Sampling,4.180856193761892,0.019333333333333334,0.001,1500
Latin Hypercube Sampling,4.29476942609759,0.019333333333333334,0.001,1500
Latin Hypercube Sampling,4.411786382622735,0.019333333333333334,0.001,1500
Latin Hypercube Sampling,4.5319916286125475,0.019333333333333334,0.001,1500
Latin Hypercube Sampling,4.655472033440598,0.019333333333333334,0.001,1500
Latin Hypercube Sampling,4.782316833357166,0.019333333333333334,0.001,1500
Latin Hypercube Sampling,4.912617695978076,0.019333333333333334,0.001,1500
Latin Hypercube Sampling,5.0464687865306255,0.019333333333333334,0.001,1500
Latin Hypercube Sampling,5.183966835904496,0.019333333333333334,0.001,1500
Latin Hypercube Sampling,5.325211210556759,0.019333333333333334,0.001,1500
Latin Hypercube Sampling,5.4703039843216,0.019333333333333334,0.001,1500
Latin Hypercube Sampling,5.6193500121765405,0.02,0.001,1500
Latin Hypercube Sampling,5.77245700601856,0.02,0.001,1500
Latin Hypercube Sampling,5.929735612504848,0.02,0.001,1500
Latin Hypercube Sampling,6.091299493014393,0.021333333333333333,0.001,1500
Latin Hypercube Sampling,6.257265405788284,0.021333333333333333,0.001,1500
Latin Hypercube Sampling,6.42775329030802,0.021333333333333333,0.001,1500
Latin Hypercube Sampling,6.602886353972807,0.021333333333333333,0.001,1500
Latin Hypercube Sampling,6.782791161138521,0.021333333333333333,0.001,1500
Latin Hypercube Sampling,6.967597724582666,0.021333333333333333,0.001,1500
Latin Hypercube Sampling,7.157439599461386,0.021333333333333333,0.001,1500
Latin Hypercube Sampling,7.352453979826516,0.022,0.001,1500
Latin Hypercube Sampling,7.55278179777232,0.022,0.001,1500
Latin Hypercube Sampling,7.7585678252836665,0.022,0.001,1500
Latin Hypercube Sampling,7.9699607788591855,0.022,0.001,1500
Latin Hypercube Sampling,8.187113426984999,0.02266666666666667,0.001,1500
Latin Hypercube Sampling,8.410182700536762,0.02266666666666667,0.001,1500
Latin Hypercube Sampling,8.639329806189757,0.02266666666666667,0.001,1500
Latin Hypercube Sampling,8.874720342918963,0.02266666666666667,0.001,1500
Latin Hypercube Sampling,9.116524421673374,0.02266666666666667,0.001,1500
Latin Hypercube Sampling,9.364916788311017,0.02266666666666667,0.001,1500
Latin Hypercube Sampling,9.62007694988344,0.023333333333333334,0.001,1500
Latin Hypercube Sampling,9.88218930436109,0.023333333333333334,0.001,1500
Latin Hypercube Sampling,10.151443273893141,0.024,0.001,1500
Latin Hypercube Sampling,10.428033441698254,0.024,0.001,1500
Latin Hypercube Sampling,10.712159692685082,0.024,0.001,1500
Latin Hypercube Sampling,11.00402735790415,0.024,0.001,1500
Latin Hypercube Sampling,11.303847362935564,0.024,0.001,1500
Latin Hypercube Sampling,11.611836380319764,0.024,0.001,1500
Latin Hypercube Sampling,11.928216986141395,0.024,0.001,1500
Latin Hypercube Sampling,12.253217820879584,0.024,0.001,1500
Latin Hypercube Sampling,12.587073754640814,0.024,0.001,1500
Latin Hypercube Sampling,12.930026056893727,0.024,0.001,1500
Latin Hypercube Sampling,13.282322570828654,0.024,0.001,1500
Latin Hypercube Sampling,13.644217892467811,0.024666666666666667,0.001,1500
Latin Hypercube Sampling,14.01597355465553,0.024666666666666667,0.001,1500
Latin Hypercube Sampling,14.397858216061666,0.024666666666666667,0.001,1500
Latin Hypercube Sampling,14.790147855334562,0.024666666666666667,0.001,1500
Latin Hypercube Sampling,15.193125970544042,0.025333333333333333,0.001,1500
Latin Hypercube Sampling,15.607083784058522,0.025333333333333333,0.001,1500
Latin Hypercube Sampling,16.032320453004196,0.026,0.001,1500
Latin Hypercube Sampling,16.469143285458557,0.026,0.001,1500
Latin Hypercube Sampling,16.91786796253441,0.026,0.001,1500
Latin Hypercube Sampling,17.378818766514787,0.026,0.001,1500
Latin Hypercube Sampling,17.85232881520381,0.026,0.001,1500
Latin Hypercube Sampling,18.338740302662742,0.026,0.001,1500
Latin Hypercube Sampling,18.838404746505184,0.026,0.001,1500
Latin Hypercube Sampling,19.351683241930232,0.026,0.001,1500
Latin Hypercube Sampling,19.87894672267707,0.026,0.001,1500
Latin Hypercube Sampling,20.42057622908966,0.026,0.001,1500
Latin Hypercube Sampling,20.976963183485264,0.026,0.001,1500
Latin Hypercube Sampling,21.54850967302565,0.026,0.001,1500
Latin Hypercube Sampling,22.13562874029563,0.02666666666666667,0.001,1500
Latin Hypercube Sampling,22.73874468179881,0.02666666666666667,0.001,1500
Latin Hypercube Sampling,23.358293354586152,0.02666666666666667,0.001,1500
Latin Hypercube Sampling,23.994722491239184,0.02666666666666667,0.001,1500
Latin Hypercube Sampling,24.648492023435356,0.027333333333333334,0.001,1500
Latin Hypercube Sampling,25.32007441432927,0.027333333333333334,0.001,1500
Latin Hypercube Sampling,26.009954999990217,0.028,0.001,1500
Latin Hypercube Sampling,26.718632340142648,0.029333333333333333,0.001,1500
Latin Hypercube Sampling,27.446618578462928,0.029333333333333333,0.001,1500
Latin Hypercube Sampling,28.194439812693084,0.029333333333333333,0.001,1500
Latin Hypercube Sampling,28.962636474838583,0.029333333333333333,0.001,1500
Latin Hypercube Sampling,29.75176372172531,0.029333333333333333,0.001,1500
Latin Hypercube Sampling,30.562391836197783,0.029333333333333333,0.001,1500
Latin Hypercube Sampling,31.39510663924843,0.029333333333333333,0.001,1500
Latin Hypercube Sampling,32.250509913376064,0.029333333333333333,0.001,1500
Latin Hypercube Sampling,33.12921983747933,0.029333333333333333,0.001,1500
Latin Hypercube Sampling,34.03187143359931,0.029333333333333333,0.001,1500
Latin Hypercube Sampling,34.95911702583434,0.029333333333333333,0.001,1500
Latin Hypercube Sampling,35.911626711758636,0.029333333333333333,0.001,1500
Latin Hypercube Sampling,36.89008884668525,0.03,0.001,1500
Latin Hypercube Sampling,37.89521054112361,0.030666666666666665,0.001,1500
Latin Hypercube Sampling,38.927718171790794,0.030666666666666665,0.001,1500
Latin Hypercube Sampling,39.98835790654612,0.030666666666666665,0.001,1500
Latin Hypercube Sampling,41.07789624362841,0.032,0.001,1500
Latin Hypercube Sampling,42.19712056558526,0.03266666666666666,0.001,1500
Latin Hypercube Sampling,43.34683970829508,0.03333333333333333,0.001,1500
Latin Hypercube Sampling,44.52788454549299,0.03333333333333333,0.001,1500
Latin Hypercube Sampling,45.74110858922264,0.034,0.001,1500
Latin Hypercube Sampling,46.98738860664848,0.034,0.001,1500
Latin Hypercube Sampling,48.267625253673856,0.034,0.001,1500
Latin Hypercube Sampling,49.58274372582272,0.034666666666666665,0.001,1500
Latin Hypercube Sampling,50.93369442685577,0.034666666666666665,0.001,1500
Latin Hypercube Sampling,52.32145365560394,0.034666666666666665,0.001,1500
Latin Hypercube Sampling,53.74702431151534,0.034666666666666665,0.001,1500
Latin Hypercube Sampling,55.21143661942618,0.034666666666666665,0.001,1500
Latin Hypercube Sampling,56.71574887407878,0.034666666666666665,0.001,1500
Latin Hypercube Sampling,58.261048204925395,0.034666666666666665,0.001,1500
Latin Hypercube Sampling,59.848451361769555,0.034666666666666665,0.001,1500
Latin Hypercube Sampling,61.47910552181393,0.034666666666666665,0.001,1500
Latin Hypercube Sampling,63.15418911869697,0.034666666666666665,0.001,1500
Latin Hypercube Sampling,64.87491269411788,0.035333333333333335,0.001,1500
Latin Hypercube Sampling,66.64251977266552,0.035333333333333335,0.001,1500
Latin Hypercube Sampling,68.45828776048273,0.035333333333333335,0.001,1500
Latin Hypercube Sampling,70.32352886841649,0.035333333333333335,0.001,1500
Latin Hypercube Sampling,72.23959106032035,0.036,0.001,1500
Latin Hypercube Sampling,74.20785902719481,0.03666666666666667,0.001,1500
Latin Hypercube Sampling,76.22975518786933,0.037333333333333336,0.001,1500
Latin Hypercube Sampling,78.30674071694965,0.038,0.001,1500
Latin Hypercube Sampling,80.44031660077239,0.038,0.001,1500
Latin Hypercube Sampling,82.63202472213118,0.038,0.001,1500
Latin Hypercube Sampling,84.88344897455728,0.038,0.001,1500
Latin Hypercube Sampling,87.19621640696063,0.04,0.001,1500
Latin Hypercube Sampling,89.57199839945778,0.04066666666666666,0.001,1500
Latin Hypercube Sampling,92.0125118712377,0.042,0.001,1500
Latin Hypercube Sampling,94.51952052133637,0.043333333333333335,0.001,1500
Latin Hypercube Sampling,97.09483610321912,0.043333333333333335,0.001,1500
Latin Hypercube Sampling,99.74031973409012,0.04533333333333334,0.001,1500
Latin Hypercube Sampling,102.45788323987597,0.046,0.001,1500
Latin Hypercube Sampling,105.24949053685556,0.046,0.001,1500
Latin Hypercube Sampling,108.11715905093355,0.04666666666666667,0.001,1500
Latin Hypercube Sampling,111.06296117558473,0.048,0.001,1500
Latin Hypercube Sampling,114.08902576952177,0.04933333333333333,0.001,1500
Latin Hypercube Sampling,117.19753969516898,0.050666666666666665,0.001,1500
Latin Hypercube Sampling,120.39074939905387,0.051333333333333335,0.001,1500
Latin Hypercube Sampling,123.67096253525928,0.05333333333333334,0.001,1500
Latin Hypercube Sampling,127.04054963310745,0.05333333333333334,0.001,1500
Latin Hypercube Sampling,130.50194581028373,0.05333333333333334,0.001,1500
Latin Hypercube Sampling,134.05765253263613,0.054,0.001,1500
Latin Hypercube Sampling,137.71023942192292,0.054,0.001,1500
Latin Hypercube Sampling,141.46234611281568,0.05533333333333333,0.001,1500
Latin Hypercube Sampling,145.31668416049743,0.056666666666666664,0.001,1500
Latin Hypercube Sampling,149.2760390002375,0.056666666666666664,0.001,1500
Latin Hypercube Sampling,153.34327196035676,0.05733333333333333,0.001,1500
Latin Hypercube Sampling,157.52132233003934,0.05733333333333333,0.001,1500
Latin Hypercube Sampling,161.81320948348437,0.06066666666666667,0.001,1500
Latin Hypercube Sampling,166.22203506193412,0.062,0.001,1500
Latin Hypercube Sampling,170.75098521515275,0.06266666666666666,0.001,1500
Latin Hypercube Sampling,175.4033329039791,0.06333333333333334,0.001,1500
Latin Hypercube Sampling,180.18244026561467,0.06333333333333334,0.001,1500
Latin Hypercube Sampling,185.0917610433574,0.066,0.001,1500
Latin Hypercube Sampling,190.1348430825376,0.06666666666666667,0.001,1500
Latin Hypercube Sampling,195.31533089445742,0.06666666666666667,0.001,1500
Latin Hypercube Sampling,200.63696829019025,0.06733333333333333,0.001,1500
Latin Hypercube Sampling,206.1036010861406,0.06733333333333333,0.001,1500
Latin Hypercube Sampling,211.71917988332112,0.06733333333333333,0.001,1500
Latin Hypercube Sampling,217.4877629223543,0.06866666666666667,0.001,1500
Latin Hypercube Sampling,223.4135190162643,0.07133333333333333,0.001,1500
Latin Hypercube Sampling,229.50073056317393,0.074,0.001,1500
Latin Hypercube Sampling,235.75379664108954,0.07466666666666667,0.001,1500
Latin Hypercube Sampling,242.17723618700597,0.076,0.001,1500
Latin Hypercube Sampling,248.77569126263114,0.07733333333333334,0.001,1500
Latin Hypercube Sampling,255.55393040909064,0.07933333333333334,0.001,1500
Latin Hypercube Sampling,262.51685209303366,0.08133333333333333,0.001,1500
Latin Hypercube Sampling,269.66948824663524,0.08333333333333333,0.001,1500
Latin Hypercube Sampling,277.01700790404965,0.084,0.001,1500
Latin Hypercube Sampling,284.56472093694424,0.08466666666666667,0.001,1500
Latin Hypercube Sampling,292.3180818918125,0.086,0.001,1500
Latin Hypercube Sampling,300.28269393184206,0.08666666666666667,0.001,1500
Latin Hypercube Sampling,308.46431288618106,0.08866666666666667,0.001,1500
Latin Hypercube Sampling,316.86885140953524,0.08933333333333333,0.001,1500
Latin Hypercube Sampling,325.5023832550978,0.08933333333333333,0.001,1500
Latin Hypercube Sampling,334.3711476639015,0.08933333333333333,0.001,1500
Latin Hypercube Sampling,343.48155387376426,0.09066666666666667,0.001,1500
Latin Hypercube Sampling,352.8401857510887,0.092,0.001,1500
Latin Hypercube Sampling,362.45380654885884,0.09266666666666666,0.001,1500
Latin Hypercube Sampling,372.3293637942776,0.09333333333333334,0.001,1500
Latin Hypercube Sampling,382.4739943095735,0.09466666666666666,0.001,1500
Latin Hypercube Sampling,392.8950293696064,0.09533333333333334,0.001,1500
Latin Hypercube Sampling,403.60000000000014,0.09666666666666666,0.001,1500
Random Search,0.5,0.08,0.001,1500
Random Search,0.5136231942760511,0.08,0.001,1500
Random Search,0.5276175713966682,0.08,0.001,1500
Random Search,0.5419932447538583,0.08,0.001,1500
Random Search,0.5567606032930366,0.08,0.001,1500
Random Search,0.5719303190208614,0.08,0.001,1500
Random Search,0.5875133547176317,0.08,0.001,1500
Random Search,0.6035209718598172,0.08,0.001,1500
Random Search,0.6199647387584521,0.08,0.001,1500
Random Search,0.6368565389192674,0.08,0.001,1500
Random Search,0.6542085796306087,0.08,0.001,1500
Random Search,0.6720334007853432,0.08,0.001,1500
Random Search,0.6903438839431313,0.08,0.001,1500
Random Search,0.7091532616396132,0.08,0.001,1500
Random Search,0.7284751269492367,0.08,0.001,1500
Random Search,0.7483234433086375,0.08,0.001,1500
Random Search,0.7687125546076716,0.08,0.001,1500
Random Search,0.7896571955553913,0.08,0.001,1500
Random Search,0.8111725023284568,0.08,0.001,1500
Random Search,0.8332740235096789,0.08,0.001,1500
Random Search,0.8559777313245972,0.08,0.001,1500
Random Search,0.8793000331842141,0.08,0.001,1500
Random Search,0.9032577835422274,0.08,0.001,1500
Random Search,0.9278682960753296,0.08,0.001,1500
Random Search,0.9531493561953751,0.08,0.001,1500
Random Search,0.9791192339024603,0.08,0.001,1500
Random Search,1.0057966969882033,0.082,0.001,1500
Random Search,1.0332010245987648,0.082,0.001,1500
Random Search,1.061352021167413,0.082,0.001,1500
Random Search,1.090270030726699,0.082,0.001,1500
Random Search,1.1199759516105912,0.082,0.001,1500
Random Search,1.1504912515571837,0.082,0.001,1500
Random Search,1.1818379832229051,0.082,0.001,1500
Random Search,1.214038800119429,0.082,0.001,1500
Random Search,1.247116972984811,0.082,0.001,1500
Random Search,1.2810964066006767,0.082,0.001,1500
Random Search,1.3160016570676205,0.082,0.001,1500
Random Search,1.3518579495512952,0.082,0.001,1500
Random Search,1.388691196512018,0.082,0.001,1500
Random Search,1.426528016431068,0.082,0.001,1500
Random Search,1.4653957530472086,0.082,0.001,1500
Random Search,1.5053224951173332,0.082,0.001,1500
Random Search,1.54633709671552,0.082,0.001,1500
Random Search,1.5884691980851606,0.082,0.001,1500
Random Search,1.631749247059235,0.082,0.001,1500
Random Search,1.6762085210642113,0.082,0.001,1500
Random Search,1.7218791497234711,0.082,0.001,1500
Random Search,1.7687941380766001,0.082,0.001,1500
Random Search,1.816987390431316,0.082,0.001,1500
Random Search,1.8664937348652777,0.082,0.001,1500
Random Search,1.9173489483954813,0.082,0.001,1500
Random Search,1.969589782833429,0.082,0.001,1500
Random Search,2.0232539913447596,0.082,0.001,1500
Random Search,2.07838035573253,0.082,0.001,1500
Random Search,2.1350087144638747,0.082,0.001,1500
Random Search,2.1931799914602816,0.082,0.001,1500
Random Search,2.252936225672305,0.082,0.001,1500
Random Search,2.314320601460079,0.082,0.001,1500
Random Search,2.377377479801595,0.082,0.001,1500
Random Search,2.442152430351287,0.082,0.001,1500
Random Search,2.508692264372099,0.082,0.001,1500
Random Search,2.577045068564834,0.082,0.001,1500
Random Search,2.6472602398192295,0.082,0.001,1500
Random Search,2.719388520911876,0.082,0.001,1500
Random Search,2.7934820371767675,0.082,0.001,1500
Random Search,2.8695943341750034,0.082,0.001,1500
Random Search,2.947780416390847,0.082,0.001,1500
Random Search,3.028096786982109,0.082,0.001,1500
Random Search,3.1106014886135958,0.082,0.001,1500
Random Search,3.1953541454031082,0.082,0.001,1500
Random Search,3.2824160060103327,0.082,0.001,1500
Random Search,3.37184998789973,0.082,0.001,1500
Random Search,3.463720722809446,0.082,0.001,1500
Random Search,3.558094603459081,0.08266666666666667,0.001,1500
Random Search,3.6550398315300656,0.08266666666666667,0.001,1500
Random Search,3.7546264669533427,0.08266666666666667,0.001,1500
Random Search,3.8569264785399606,0.08266666666666667,0.001,1500
Random Search,3.9620137959911523,0.08266666666666667,0.001,1500
Random Search,4.069964363325515,0.08266666666666667,0.001,1500
Random Search,4.180856193761892,0.08266666666666667,0.001,1500
Random Search,4.29476942609759,0.08266666666666667,0.001,1500
Random Search,4.411786382622735,0.08266666666666667,0.001,1500
Random Search,4.5319916286125475,0.08266666666666667,0.001,1500
Random Search,4.655472033440598,0.08266666666666667,0.001,1500
Random Search,4.782316833357166,0.08266666666666667,0.001,1500
Random Search,4.912617695978076,0.08266666666666667,0.001,1500
Random Search,5.0464687865306255,0.08266666666666667,0.001,1500
Random Search,5.183966835904496,0.08266666666666667,0.001,1500
Random Search,5.325211210556759,0.08266666666666667,0.001,1500
Random Search,5.4703039843216,0.08266666666666667,0.001,1500
Random Search,5.6193500121765405,0.08266666666666667,0.001,1500
Random Search,5.77245700601856,0.08266666666666667,0.001,1500
Random Search,5.929735612504848,0.08266666666666667,0.001,1500
Random Search,6.091299493014393,0.08266666666666667,0.001,1500
Random Search,6.257265405788284,0.08266666666666667,0.001,1500
Random Search,6.42775329030802,0.08266666666666667,0.001,1500
Random Search,6.602886353972807,0.08266666666666667,0.001,1500
Random Search,6.782791161138521,0.08266666666666667,0.001,1500
Random Search,6.967597724582666,0.08266666666666667,0.001,1500
Random Search,7.157439599461386,0.08266666666666667,0.001,1500
Random Search,7.352453979826516,0.08266666666666667,0.001,1500
Random Search,7.55278179777232,0.08266666666666667,0.001,1500
Random Search,7.7585678252836665,0.08266666666666667,0.001,1500
Random Search,7.9699607788591855,0.08266666666666667,0.001,1500
Random Search,8.187113426984999,0.08266666666666667,0.001,1500
Random Search,8.410182700536762,0.08266666666666667,0.001,1500
Random Search,8.639329806189757,0.08333333333333333,0.001,1500
Random Search,8.874720342918963,0.08333333333333333,0.001,1500
Random Search,9.116524421673374,0.084,0.001,1500
Random Search,9.364916788311017,0.084,0.001,1500
Random Search,9.62007694988344,0.084,0.001,1500
Random Search,9.88218930436109,0.084,0.001,1500
Random Search,10.151443273893141,0.084,0.001,1500
Random Search,10.428033441698254,0.084,0.001,1500
Random Search,10.712159692685082,0.084,0.001,1500
Random Search,11.00402735790415,0.084,0.001,1500
Random Search,11.303847362935564,0.084,0.001,1500
Random Search,11.611836380319764,0.084,0.001,1500
Random Search,11.928216986141395,0.08466666666666667,0.001,1500
Random Search,12.253217820879584,0.08533333333333333,0.001,1500
Random Search,12.587073754640814,0.08533333333333333,0.001,1500
Random Search,12.930026056893727,0.08533333333333333,0.001,1500
Random Search,13.282322570828654,0.086,0.001,1500
Random Search,13.644217892467811,0.08666666666666667,0.001,1500
Random Search,14.01597355465553,0.08733333333333333,0.001,1500
Random Search,14.397858216061666,0.08733333333333333,0.001,1500
Random Search,14.790147855334562,0.08733333333333333,0.001,1500
Random Search,15.193125970544042,0.08733333333333333,0.001,1500
Random Search,15.607083784058522,0.08733333333333333,0.001,1500
Random Search,16.032320453004196,0.08733333333333333,0.001,1500
Random Search,16.469143285458557,0.08733333333333333,0.001,1500
Random Search,16.91786796253441,0.08733333333333333,0.001,1500
Random Search,17.378818766514787,0.08733333333333333,0.001,1500
Random Search,17.85232881520381,0.08733333333333333,0.001,1500
Random Search,18.338740302662742,0.08866666666666667,0.001,1500
Random Search,18.838404746505184,0.08933333333333333,0.001,1500
Random Search,19.351683241930232,0.08933333333333333,0.001,1500
Random Search,19.87894672267707,0.08933333333333333,0.001,1500
Random Search,20.42057622908966,0.09066666666666667,0.001,1500
Random Search,20.976963183485264,0.09066666666666667,0.001,1500
Random Search,21.54850967302565,0.09066666666666667,0.001,1500
Random Search,22.13562874029563,0.09066666666666667,0.001,1500
Random Search,22.73874468179881,0.09066666666666667,0.001,1500
Random Search,23.358293354586152,0.09066666666666667,0.001,1500
Random Search,23.994722491239184,0.09066666666666667,0.001,1500
Random Search,24.648492023435356,0.09066666666666667,0.001,1500
Random Search,25.32007441432927,0.09066666666666667,0.001,1500
Random Search,26.009954999990217,0.09066666666666667,0.001,1500
Random Search,26.718632340142648,0.09133333333333334,0.001,1500
Random Search,27.446618578462928,0.09133333333333334,0.001,1500
Random Search,28.194439812693084,0.092,0.001,1500
Random Search,28.962636474838583,0.092,0.001,1500
Random Search,29.75176372172531,0.092,0.001,1500
Random Search,30.562391836197783,0.092,0.001,1500
Random Search,31.39510663924843,0.092,0.001,1500
Random Search,32.250509913376064,0.092,0.001,1500
Random Search,33.12921983747933,0.09266666666666666,0.001,1500
Random Search,34.03187143359931,0.09333333333333334,0.001,1500
Random Search,34.95911702583434,0.09333333333333334,0.001,1500
Random Search,35.911626711758636,0.094,0.001,1500
Random Search,36.89008884668525,0.09466666666666666,0.001,1500
Random Search,37.89521054112361,0.09466666666666666,0.001,1500
Random Search,38.927718171790794,0.096,0.001,1500
Random Search,39.98835790654612,0.096,0.001,1500
Random Search,41.07789624362841,0.09666666666666666,0.001,1500
Random Search,42.19712056558526,0.09666666666666666,0.001,1500
Random Search,43.34683970829508,0.09666666666666666,0.001,1500
Random Search,44.52788454549299,0.098,0.001,1500
Random Search,45.74110858922264,0.098,0.001,1500
Random Search,46.98738860664848,0.098,0.001,1500
Random Search,48.267625253673856,0.09866666666666667,0.001,1500
Random Search,49.58274372582272,0.09866666666666667,0.001,1500
Random Search,50.93369442685577,0.09866666666666667,0.001,1500
Random Search,52.32145365560394,0.09866666666666667,0.001,1500
Random Search,53.74702431151534,0.09866666666666667,0.001,1500
Random Search,55.21143661942618,0.09933333333333333,0.001,1500
Random Search,56.71574887407878,0.1,0.001,1500
Random Search,58.261048204925395,0.10133333333333333,0.001,1500
Random Search,59.848451361769555,0.10133333333333333,0.001,1500
Random Search,61.47910552181393,0.10133333333333333,0.001,1500
Random Search,63.15418911869697,0.102,0.001,1500
Random Search,64.87491269411788,0.102,0.001,1500
Random Search,66.64251977266552,0.10266666666666667,0.001,1500
Random Search,68.45828776048273,0.104,0.001,1500
Random Search,70.32352886841649,0.10466666666666667,0.001,1500
Random Search,72.23959106032035,0.106,0.001,1500
Random Search,74.20785902719481,0.106,0.001,1500
Random Search,76.22975518786933,0.10733333333333334,0.001,1500
Random Search,78.30674071694965,0.11133333333333334,0.001,1500
Random Search,80.44031660077239,0.112,0.001,1500
Random Search,82.63202472213118,0.11333333333333333,0.001,1500
Random Search,84.88344897455728,0.11333333333333333,0.001,1500
Random Search,87.19621640696063,0.11466666666666667,0.001,1500
Random Search,89.57199839945778,0.11733333333333333,0.001,1500
Random Search,92.0125118712377,0.11733333333333333,0.001,1500
Random Search,94.51952052133637,0.118,0.001,1500
Random Search,97.09483610321912,0.11866666666666667,0.001,1500
Random Search,99.74031973409012,0.11933333333333333,0.001,1500
Random Search,102.45788323987597,0.11933333333333333,0.001,1500
Random Search,105.24949053685556,0.12066666666666667,0.001,1500
Random Search,108.11715905093355,0.12133333333333333,0.001,1500
Random Search,111.06296117558473,0.122,0.001,1500
Random Search,114.08902576952177,0.12266666666666666,0.001,1500
Random Search,117.19753969516898,0.12266666666666666,0.001,1500
Random Search,120.39074939905387,0.124,0.001,1500
Random Search,123.67096253525928,0.12533333333333332,0.001,1500
Random Search,127.04054963310745,0.126,0.001,1500
Random Search,130.50194581028373,0.12733333333333333,0.001,1500
Random Search,134.05765253263613,0.12933333333333333,0.001,1500
Random Search,137.71023942192292,0.13,0.001,1500
Random Search,141.46234611281568,0.13,0.001,1500
Random Search,145.31668416049743,0.132,0.001,1500
Random Search,149.2760390002375,0.132,0.001,1500
Random Search,153.34327196035676,0.13266666666666665,0.001,1500
Random Search,157.52132233003934,0.134,0.001,1500
Random Search,161.81320948348437,0.134,0.001,1500
Random Search,166.22203506193412,0.13466666666666666,0.001,1500
Random Search,170.75098521515275,0.13533333333333333,0.001,1500
Random Search,175.4033329039791,0.136,0.001,1500
Random Search,180.18244026561467,0.136,0.001,1500
Random Search,185.0917610433574,0.13666666666666666,0.001,1500
Random Search,190.1348430825376,0.13733333333333334,0.001,1500
Random Search,195.31533089445742,0.138,0.001,1500
Random Search,200.63696829019025,0.13866666666666666,0.001,1500
Random Search,206.1036010861406,0.13933333333333334,0.001,1500
Random Search,211.71917988332112,0.14066666666666666,0.001,1500
Random Search,217.4877629223543,0.142,0.001,1500
Random Search,223.4135190162643,0.14266666666666666,0.001,1500
Random Search,229.50073056317393,0.14266666666666666,0.001,1500
Random Search,235.75379664108954,0.144,0.001,1500
Random Search,242.17723618700597,0.14533333333333334,0.001,1500
Random Search,248.77569126263114,0.14666666666666667,0.001,1500
Random Search,255.55393040909064,0.14733333333333334,0.001,1500
Random Search,262.51685209303366,0.14866666666666667,0.001,1500
Random Search,269.66948824663524,0.15,0.001,1500
Random Search,277.01700790404965,0.15,0.001,1500
Random Search,284.56472093694424,0.15,0.001,1500
Random Search,292.3180818918125,0.15,0.001,1500
Random Search,300.28269393184206,0.15066666666666667,0.001,1500
Random Search,308.46431288618106,0.15266666666666667,0.001,1500
Random Search,316.86885140953524,0.15466666666666667,0.001,1500
Random Search,325.5023832550978,0.156,0.001,1500
Random Search,334.3711476639015,0.15666666666666668,0.001,1500
Random Search,343.48155387376426,0.158,0.001,1500
Random Search,352.8401857510887,0.15933333333333333,0.001,1500
Random Search,362.45380654885884,0.16133333333333333,0.001,1500
Random Search,372.3293637942776,0.16266666666666665,0.001,1500
Random Search,382.4739943095735,0.16333333333333333,0.001,1500
Random Search,392.8950293696064,0.164,0.001,1500
